,method,finetune,dataset,n_epochs,batch_size,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_f1,Results/test_f1_bottom_decile,Results/test_f1_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_f1,Results_unseen/test_f1_bottom_decile,Results_unseen/test_f1_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_f1,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_f1,Results_weighted_unseen/test_loss
505,pfedme,0,sst2,3,32.0,0.005,,0.05,,0.4857248827561328,0.0,0.4006236764346208,0.40002201469961207,0.0,0.3758638851707108,0.7122060745954514,0.5719825029373169,0.10453306909146444,0.5335702892428904,0.3950694444444444,0.0625,0.38291158487136906,0.28290694771918534,0.058823529411764705,0.2887589821234523,0.7307482302188874,0.5961426496505737,0.10070404095247495,0.4331450094161959,0.3645299032635607,0.7261484959031229,0.42443729903536975,0.34643930856601024,0.7239067857288471
506,pfedme,0,sst2,3,32.0,0.05,,0.9,,0.7464755643661893,0.5,0.1502854683369377,0.5525937532332703,0.37254901960784315,0.17378498231580844,0.6560482313856483,0.23221607506275177,0.39504393097436874,0.7680775762338415,0.7839814814814815,0.71875,0.0835286291818806,0.5988285618909375,0.4230769230769231,0.1716823973532435,0.5493249371647835,0.29040125012397766,0.22699647337516032,0.75,0.5411408842558187,0.639914282017212,0.7684887459807074,0.5590679152361,0.5639846621985604
507,pfedme,0,sst2,3,32.0,0.05,,0.2,,0.6793214360566335,0.42857142857142855,0.2261745190217563,0.4996162017201485,0.30434782608695654,0.20854772226647184,0.6703908432275056,0.23330366611480713,0.39112674341973985,0.7305782529239561,0.6760648148148147,0.53125,0.15394288479769172,0.5208774441063281,0.3720930232558139,0.12270031621858486,0.7499340459704399,0.38963258266448975,0.3733233980782958,0.6905916585838991,0.4988642590876626,0.6887073393127042,0.6816720257234726,0.5021096518253196,0.7163178128253226
508,pfedme,0,sst2,3,32.0,0.05,,0.1,,0.63687532679309,0.3333333333333333,0.24666114912829476,0.47438838808686273,0.2632632632632632,0.21616407091931147,0.6703843988478184,0.2516903579235077,0.3707500630731354,0.7051148376838983,0.6090046296296296,0.3333333333333333,0.23838954797094217,0.5195044832088895,0.31076923076923074,0.21947736610208632,0.7531609296798706,0.3157016932964325,0.3809655769904424,0.6450048496605237,0.4759642316990793,0.6974024635194923,0.6302250803858521,0.5612267413583695,0.7246928457470185
509,pfedme,0,sst2,3,32.0,0.05,,0.05,,0.5516009511322011,0.21428571428571427,0.29090236617182164,0.4032758589705545,0.2102564102564103,0.19857357941014683,0.6877669833600522,0.4560776352882385,0.17918384872049772,0.6184330052106948,0.49148148148148146,0.21875,0.30553180673701313,0.39305554766000206,0.2058823529411765,0.24287454986495144,0.7081748247146606,0.4957371056079865,0.1944443214946703,0.5084745762711864,0.3851823649543287,0.7164520545250503,0.5112540192926045,0.4491457365840122,0.704673746486952
510,pfedme,0,sst2,1,32.0,0.1,,0.9,,0.5034809576997077,0.047619047619047616,0.37131983164991594,0.360658355746731,0.04545454545454545,0.2870602303963999,0.9732091754674912,0.192697674036026,0.6266340968305086,0.4572521861286857,0.5975231481481481,0.15625,0.3281287526730343,0.34395660365058334,0.13513513513513514,0.15460074717763964,0.7494278162717819,0.30223584175109863,0.5039416475805591,0.5416666666666666,0.34696183259912006,0.8842454167562678,0.5852090032154341,0.3379808880378576,0.8062383250791544
511,pfedme,0,sst2,1,32.0,0.1,,0.2,,0.6617523882367633,0.42857142857142855,0.16856791675692231,0.4962044597552322,0.3333333333333333,0.16766258942746062,0.636378037929535,0.4515094459056854,0.15991581974106395,0.6927325444940425,0.6745601851851852,0.4444444444444444,0.1908743141277115,0.5131851851560291,0.4155844155844155,0.18363295749429448,0.636981600522995,0.3954739570617676,0.19111551946744193,0.6367753623188406,0.4688591290728203,0.6480555510607319,0.6688102893890675,0.47543743309186265,0.6309415774713375
512,pfedme,0,sst2,1,32.0,0.1,,0.1,,0.5210646009083509,0.09375,0.33814798787230715,0.3716644985143941,0.09286412512218964,0.23832722044634175,0.7183673307299614,0.4832935035228729,0.1916968020518737,0.5815490757763905,0.47840277777777784,0.1875,0.3220140386504336,0.3938204649496436,0.15789473684210523,0.2677061965230857,0.7427727580070496,0.5254387855529785,0.20402199006536656,0.467984934086629,0.3316271490411507,0.7431462507014445,0.4919614147909968,0.4423149533047455,0.7359984039877006
513,pfedme,0,sst2,1,32.0,0.1,,0.05,,0.4833811327561328,0.0,0.40426458171765256,0.397933774107314,0.0,0.3775221432552584,0.7137023717164993,0.5215647220611572,0.15066642839764807,0.5340997932816506,0.4013194444444445,0.0625,0.3784261503558497,0.28987804114189164,0.058823529411764705,0.28472762091221243,0.7389200866222382,0.5514856576919556,0.15297475102288835,0.4303201506591337,0.36201300311465145,0.7336567056044346,0.4308681672025724,0.3536121378112386,0.731723435630369
514,pfedme,0,sst2,1,32.0,0.01,,0.9,,0.5042640692640693,0.0,0.35789532753598646,0.36969974666123895,0.0,0.27010042390219524,0.7276781238615513,0.5003240704536438,0.1836449653143604,0.5538330421429359,0.43233796296296295,0.1875,0.334708263405728,0.32873761270993573,0.15789473684210523,0.2557371951487696,0.7505610346794128,0.533275842666626,0.19123040476924155,0.448210922787194,0.32667974524872684,0.7512057608523163,0.4533762057877814,0.38344855004421646,0.7462982491281638
515,pfedme,0,sst2,1,32.0,0.01,,0.2,,0.4810373827561328,0.0,0.4014035104973304,0.3861357371750328,0.0,0.3644224291438721,0.7119183450937271,0.571138322353363,0.10893264647915173,0.5308740965556163,0.3888194444444445,0.0625,0.3808874832339063,0.2796302283768922,0.058823529411764705,0.28949917130117814,0.7292465746402741,0.5925984978675842,0.10839543117116986,0.4265536723163842,0.3473061679070321,0.7253736479246459,0.4180064308681672,0.3430677645482167,0.7238497404423557
516,pfedme,0,sst2,1,32.0,0.01,,0.1,,0.4818186327561328,0.0,0.4043784873604944,0.3969028611643248,0.0,0.37823114184657425,0.7136166408658028,0.5690790414810181,0.11076896290151352,0.5326425548678904,0.3919444444444444,0.0625,0.3849698611339354,0.2805045453167829,0.058823529411764705,0.2900753493625724,0.7320242464542389,0.5898615717887878,0.10824449559276478,0.4284369114877589,0.36077047150728214,0.7270972943687618,0.4212218649517685,0.343967383264503,0.7256750868831033
517,pfedme,0,sst2,1,32.0,0.01,,0.05,,0.4818186327561328,0.0,0.4043784873604944,0.3969028611643248,0.0,0.37823114184657425,0.7149338781833648,0.5655331015586853,0.1139362523128844,0.5324863048678904,0.3950694444444444,0.0625,0.38291158487136906,0.28290694771918534,0.058823529411764705,0.2887589821234523,0.7342477262020111,0.5865947008132935,0.11043207244961836,0.4284369114877589,0.36077047150728214,0.7287197516575147,0.42443729903536975,0.34643930856601024,0.7272884353180791
518,pfedme,0,sst2,1,32.0,0.5,,0.9,,0.4825998827561328,0.0,0.4051065076152413,0.3971288498648898,0.0,0.3782700548807203,2.4563753249822184,0.008898621425032616,1.9169829261737643,0.5323746977250332,0.3950694444444444,0.0625,0.38291158487136906,0.28290694771918534,0.058823529411764705,0.2887589821234523,2.871605511661619,0.32859092950820923,1.8106385430919427,0.4293785310734463,0.361042849602125,2.7105483027366244,0.42443729903536975,0.34643930856601024,2.7309291657910855
519,pfedme,0,sst2,1,32.0,0.5,,0.2,,0.4698914366883116,0.0,0.40669399515617194,0.337845763547188,0.0,0.3326472620156328,0.9367595870047808,0.24912723898887632,0.547626041982889,0.48866190060056913,0.6080555555555556,0.06666666666666667,0.3864888989110573,0.4324705501721437,0.0625,0.33191285383844515,0.7227659240365029,0.27853208780288696,0.5329940667242726,0.5350624399615754,0.3697307754056872,0.8903480000529119,0.5787781350482315,0.406803990019919,0.7740383308225123
520,pfedme,0,sst2,1,32.0,0.5,,0.1,,0.4873306727994228,0.0,0.3999750303489451,0.3355600545864625,0.0,0.31325715197923293,0.9506232224404813,0.2771633565425873,0.5623678660204215,0.4416996760530359,0.6147222222222222,0.09375,0.37652875117706874,0.4146076469463372,0.08571428571428572,0.2865269315843252,0.7249500766396523,0.27939948439598083,0.4990504225184965,0.53125,0.35823991930435495,0.9088869130126004,0.5819935691318328,0.38455223536099714,0.781406361094625
521,pfedme,0,sst2,1,32.0,0.5,,0.05,,0.49876940889276417,0.125,0.29269051679894365,0.3505430140742808,0.1111111111111111,0.19391733789342455,0.7177709892392159,0.5019209384918213,0.15520429496518418,0.510817813415678,0.6077777777777778,0.13333333333333333,0.28128117111214934,0.44950501224175393,0.1215686274509804,0.24499855824513764,0.6431387007236481,0.5253982543945312,0.12741238715144754,0.5408348457350273,0.38085285073429825,0.7145578933173212,0.5627009646302251,0.3874029412764098,0.659854006728942
522,pfedme,0,sst2,1,32.0,0.005,,0.9,,0.46836122789247786,0.0,0.34363633459622966,0.31330307381501854,0.0,0.20431972739527787,0.7084172487258911,0.5872869491577148,0.09474962771262668,0.5044215869261082,0.4342361111111111,0.125,0.3213881161159441,0.3486629171187995,0.1215686274509804,0.2601454788486415,0.7208651542663574,0.6097638010978699,0.09832441735321984,0.4350282485875706,0.29190877733856846,0.7199379097943925,0.4533762057877814,0.4011103452610923,0.717856163955578
523,pfedme,0,sst2,1,32.0,0.005,,0.2,,0.4802561327561328,0.0,0.40448632515336586,0.3961586847058626,0.0,0.3784054356153217,0.7124840527772903,0.5780878067016602,0.10296284909318766,0.5322757732120462,0.3919444444444444,0.0625,0.3849698611339354,0.2805045453167829,0.058823529411764705,0.2900753493625724,0.7293829619884491,0.5971444249153137,0.10050120056442828,0.4256120527306968,0.3593865566447555,0.7248327508709076,0.4212218649517685,0.343967383264503,0.7234259872574514
524,pfedme,0,sst2,1,32.0,0.005,,0.1,,0.4818186327561328,0.0,0.4043784873604944,0.3969028611643248,0.0,0.37823114184657425,0.7142924666404724,0.5702405571937561,0.10981686299906966,0.5326425548678904,0.3950694444444444,0.0625,0.38291158487136906,0.28290694771918534,0.058823529411764705,0.2887589821234523,0.7328004837036133,0.5904027223587036,0.10638007012070667,0.4284369114877589,0.36077047150728214,0.7274854313406791,0.42443729903536975,0.34643930856601024,0.7260597160391485
525,pfedme,0,sst2,1,32.0,0.005,,0.05,,0.4818186327561328,0.0,0.4043784873604944,0.3969028611643248,0.0,0.37823114184657425,0.7154004454612732,0.5659649968147278,0.11412594013442096,0.5323746977250332,0.3950694444444444,0.0625,0.38291158487136906,0.28290694771918534,0.058823529411764705,0.2887589821234523,0.7348917484283447,0.5862727761268616,0.11018132555700764,0.4284369114877589,0.36077047150728214,0.7291369478581315,0.42443729903536975,0.34643930856601024,0.7276936669824974
526,pfedme,0,sst2,1,32.0,0.05,,0.9,,0.5573940584878084,0.40625,0.1782160230584668,0.4125701900289881,0.325,0.146812545551517,0.708573491871357,0.5539429783821106,0.12080707187340116,0.5576350166781894,0.628263888888889,0.4666666666666667,0.16939863053234688,0.504235306398386,0.3181818181818182,0.1971759612713757,0.6308549672365189,0.5217735767364502,0.15145398442948815,0.5861742424242424,0.4372451043658561,0.6899787496323838,0.5916398713826366,0.4451794829357063,0.6619228329689173
527,pfedme,0,sst2,1,32.0,0.05,,0.2,,0.5271766023328524,0.09375,0.34484983833850863,0.3879814085765913,0.09286412512218964,0.259253907914606,0.7245425507426262,0.4650883376598358,0.2118346641656373,0.5865813028359186,0.4826851851851851,0.1875,0.3047709623736698,0.3863537139708836,0.15789473684210523,0.2424964492792457,0.7511257261037827,0.5077959895133972,0.22354038038953497,0.4755178907721281,0.3486189099243972,0.7532200635377521,0.49517684887459806,0.4337277818796549,0.7462834480107788
528,pfedme,0,sst2,1,32.0,0.05,,0.1,,0.5012010732323232,0.0,0.3801396049954543,0.3757617297543322,0.0,0.3092052910866534,0.7105061009526252,0.5323308110237122,0.14164153848583858,0.5444889913715026,0.41497685185185185,0.09375,0.36037783232943865,0.3066422597387558,0.09286412512218964,0.2716851273395059,0.7327751874923706,0.5605728626251221,0.14764937075145906,0.4416195856873823,0.331918655828269,0.7293365010097201,0.4469453376205787,0.3740027010273693,0.7274963407271161
529,pfedme,0,sst2,1,32.0,0.05,,0.05,,0.4802561327561328,0.0,0.40448632515336586,0.3961586847058626,0.0,0.3784054356153217,0.712377841770649,0.5497592091560364,0.12621624297822492,0.5328248284367129,0.3950694444444444,0.0625,0.38291158487136906,0.28290694771918534,0.058823529411764705,0.2887589821234523,0.7337316155433655,0.573857307434082,0.12649954134529673,0.4256120527306968,0.3593865566447555,0.7285152938630846,0.42443729903536975,0.34643930856601024,0.7273884630279909
530,pfedme,0,sst2,3,16.0,0.1,,0.9,,0.662326388888889,0.3333333333333333,0.24550343477692632,0.5171702382738385,0.30434782608695654,0.2246593575572899,0.6845516774058342,0.19932888448238373,0.4021576267620328,0.657062178238639,0.6453125,0.3125,0.24980949773027045,0.5396353402379848,0.28744939271255066,0.2223931990088816,0.713654245932897,0.1703711785376072,0.48124277237832747,0.649890590809628,0.5057022169999115,0.7085611707891625,0.7007299270072993,0.5341976254669701,0.5997201925157195
531,pfedme,0,sst2,3,16.0,0.1,,0.2,,0.5104067460317461,0.1875,0.28476340871706285,0.37654554285141145,0.15789473684210523,0.19698108787073348,0.8351699659104149,0.27206048369407654,0.3856853681833802,0.6098112595677715,0.7505208333333333,0.421875,0.2399052411673895,0.6136743997495087,0.375,0.23115018864311296,0.5526853933930397,0.259474515914917,0.3277272322630326,0.5555555555555556,0.4006308045776001,0.7924726312777114,0.6277372262773723,0.49850181001058264,0.6999689864851263
532,pfedme,0,sst2,3,16.0,0.1,,0.1,,0.6981076388888889,0.5,0.14012350457725348,0.5461937731177186,0.38461538461538464,0.16289734543558004,0.6192592094714443,0.34506237506866455,0.22908742732094745,0.7045813388033138,0.746875,0.625,0.13291356448835462,0.6135619077356627,0.4074074074074074,0.18108241270922276,0.5320037248233953,0.2683255560696125,0.24373437410406057,0.6729758149316509,0.5154568774435541,0.6493766095124961,0.7554744525547445,0.5835106752161634,0.5128631517562988
533,pfedme,0,sst2,3,16.0,0.1,,0.05,,0.6995659722222223,0.5125,0.1378781527973445,0.5439530490900919,0.38461538461538464,0.1562830634392502,0.5964490358283122,0.357883483171463,0.205082997283606,0.7151414091443516,0.7479166666666666,0.6041666666666666,0.13100174935218742,0.6140264153963371,0.42857142857142855,0.1823715470051217,0.5277517274022102,0.3130423426628113,0.21660110871927207,0.6771819137749737,0.515886242246382,0.6191791390018885,0.7481751824817519,0.5782219546112352,0.5163762235510958
534,pfedme,0,sst2,3,16.0,0.01,,0.9,,0.5958333333333333,0.125,0.32295463486464404,0.4865743996190473,0.1111111111111111,0.30436502293522166,0.8364316744667789,0.13324236869812012,0.5851288837680487,0.578876128992031,0.559375,0.1875,0.2899521781690905,0.48881332377912406,0.1843137254901961,0.2816902558666933,0.8828586332499981,0.09040935337543488,0.576784599264296,0.5844845908607864,0.4780894573079039,0.8480145243035113,0.6204379562043796,0.5385597140457495,0.7654859444303234
535,pfedme,0,sst2,3,16.0,0.01,,0.2,,0.5652604166666666,0.125,0.3188757198625852,0.4273528535839846,0.1215686274509804,0.2615948541798291,0.6817036818712949,0.404532253742218,0.2045758349874334,0.5477887520639377,0.546875,0.1875,0.30338262248355624,0.4814736263776457,0.1843137254901961,0.29058420568267884,0.6883406301339468,0.3611921966075897,0.2323216327909112,0.5611052072263549,0.40984308184370777,0.682982852589438,0.6094890510948905,0.5352754652781634,0.6466300752911255
536,pfedme,0,sst2,3,16.0,0.01,,0.1,,0.5449999999999999,0.0625,0.3634810121320721,0.4085086309539592,0.058823529411764705,0.29828513135092194,0.6842817002534867,0.4932481348514557,0.13839942842742492,0.5117720675455717,0.5,0.125,0.3304234971971576,0.4203685052168368,0.125,0.313891373421938,0.687412985165914,0.4626288414001465,0.1620089990410787,0.5472901168969182,0.4027821257287762,0.6827042442959249,0.5656934306569343,0.4705065694090958,0.660748610966397
537,pfedme,0,sst2,3,16.0,0.01,,0.05,,0.5402083333333334,0.0,0.38987600414889745,0.4124956768517089,0.0,0.3435838551837148,0.6897896712521712,0.5300045609474182,0.11944487718244656,0.49648132255727295,0.4875,0.0625,0.3684850743245919,0.4410700999767496,0.058823529411764705,0.3811339768939045,0.6950990155339241,0.5072025507688522,0.13556294917841502,0.5472901168969182,0.4202656575695634,0.687299346569114,0.5656934306569343,0.5116834143137652,0.672445012270099
538,pfedme,0,sst2,3,16.0,0.5,,0.9,,0.5331770833333334,0.0,0.395551266688647,0.4107216722154172,0.0,0.3562481528612963,1.3740695201139896,0.05920770391821861,1.109719181598691,0.4941389987595299,0.4802083333333333,0.0625,0.3753600701881683,0.4297896760812362,0.058823529411764705,0.3884544791124728,1.532444293734928,0.058079082518815994,1.0611429014417388,0.5451647183846972,0.4219933246545612,1.3479863606694211,0.5620437956204379,0.5029538307153256,1.3013412603551018
539,pfedme,0,sst2,3,16.0,0.5,,0.2,,0.5114366883116883,0.0,0.43909262567102425,0.45106912467181226,0.0,0.4268026325439509,1.2294725760072471,0.08393341302871704,1.0233866240923437,0.5433878583069838,0.5419444444444445,0.0,0.4128233861449084,0.4481394098272501,0.0,0.39201903449845293,1.124541744403541,0.08919033966958523,0.9428541110531192,0.4981179422835634,0.4499802421647144,1.2388876613645512,0.4918032786885246,0.4184044961030174,1.2622593057448748
540,pfedme,0,sst2,3,16.0,0.5,,0.1,,0.5026041666666666,0.0,0.384394689536354,0.3593850986822479,0.0,0.3218975056024169,0.8444394001861413,0.19801044464111328,0.4836151200070581,0.5169236868705532,0.5645833333333333,0.0,0.3976329704220547,0.4121547125349069,0.0,0.3394747937299189,0.7253355617324512,0.20677022635936737,0.4794133675879758,0.4647739221871714,0.3220538951263149,0.8922242253987446,0.4562043795620438,0.32250368884456426,0.8745167081373452
541,pfedme,0,sst2,3,16.0,0.5,,0.05,,0.5284375,0.0625,0.3658263186258003,0.4145310238115319,0.058823529411764705,0.31847482151171314,0.7505151046564181,0.23259000480175016,0.3804484697120228,0.5338883037060598,0.5807291666666667,0.203125,0.3442172487295148,0.39834968566282025,0.16883116883116883,0.24970048898335512,0.6444281722108524,0.25376689434051514,0.371757312676496,0.5005257623554153,0.3876305498642634,0.7845671146826038,0.5145985401459854,0.3652477452287051,0.7641962618723402
542,pfedme,0,sst2,3,16.0,0.005,,0.9,,0.5619270833333333,0.08333333333333333,0.34605382889900194,0.44265560335382714,0.08333333333333333,0.3056623033433897,0.7230928175648053,0.30069801211357117,0.3183280923901759,0.5330472030943195,0.5427083333333333,0.1875,0.3049237865844513,0.469335634953282,0.1843137254901961,0.293768018841746,0.7444070229927698,0.26538121700286865,0.3391165245094252,0.5557917109458024,0.43065260518015386,0.7245415115647817,0.6021897810218978,0.513958141472096,0.6770056200070973
543,pfedme,0,sst2,3,16.0,0.005,,0.2,,0.5377083333333333,0.0,0.3728179571408366,0.40542991162085296,0.0,0.31204585711470545,0.6879599486539761,0.5145009756088257,0.12497074540997807,0.5026482876498694,0.49375,0.125,0.3459588125774512,0.40547677794494297,0.125,0.3214778376148523,0.6910124433537325,0.4885752126574516,0.14569610210836328,0.5419766206163655,0.4085208089946415,0.6856543811297442,0.5656934306569343,0.4628153009919471,0.6671287286890685
544,pfedme,0,sst2,3,16.0,0.005,,0.1,,0.531875,0.0,0.3906456105673729,0.40207901018504233,0.0,0.3420327578197138,0.6914288064837455,0.5409439206123352,0.1128897907576074,0.49615504031238605,0.48125,0.0625,0.3750520797169375,0.434452452917926,0.058823529411764705,0.3870924028591961,0.6968579014142355,0.5200644731521606,0.1272861913143118,0.5462274176408076,0.4189372834994252,0.6887235875210778,0.5620437956204379,0.5078190948633573,0.6754217809134156
545,pfedme,0,sst2,3,16.0,0.005,,0.05,,0.5608333333333333,0.0625,0.3677370149342839,0.4598355772170465,0.06209292227529309,0.3568454667379577,0.6819216106832027,0.5688141584396362,0.0931254179936655,0.5020439532090274,0.4802083333333333,0.0625,0.3753600701881683,0.4297896760812362,0.058823529411764705,0.3884544791124728,0.7002236783504486,0.551574319601059,0.10565136515674815,0.5487012987012987,0.444044065885592,0.6862310611066365,0.5620437956204379,0.5029538307153256,0.6813860052693499
546,pfedme,0,sst2,3,16.0,0.05,,0.9,,0.7311631944444444,0.5625,0.13381019935594687,0.5700135646369708,0.38461538461538464,0.17798907922201354,0.6047248490278919,0.2809112071990967,0.2540450148211799,0.7666952211526592,0.7979166666666666,0.6875,0.16661457519276837,0.6636057472293124,0.42857142857142855,0.22842998770191952,0.4656895165642102,0.15983426570892334,0.27403458955348425,0.7359307359307359,0.5676441400366867,0.6124329618803221,0.8029197080291971,0.632634395216429,0.4607276285107989
547,pfedme,0,sst2,3,16.0,0.05,,0.2,,0.7077430555555555,0.5,0.1607911506462884,0.5459277192650314,0.36,0.1770105417793112,0.60516958044221,0.2897227108478546,0.29401386253920253,0.7270389949283877,0.7510416666666666,0.625,0.14793500473180782,0.6283625187073463,0.38461538461538464,0.20511390252843464,0.531398011619846,0.2677379958331585,0.3304582785142112,0.6925601750547046,0.5249172501030358,0.631376117965129,0.7627737226277372,0.598080159066819,0.49238230521879056
548,pfedme,0,sst2,3,16.0,0.05,,0.1,,0.6881770833333333,0.4875,0.19210287065092596,0.5250706162681527,0.3696969696969697,0.18523920505183877,0.6113684386511643,0.2520514726638794,0.30493123614414974,0.7031043591233974,0.7364583333333334,0.5625,0.15961990986402666,0.6148718757504364,0.37662337662337664,0.20232302043901257,0.5412384692579508,0.23874802514910695,0.3214501814521436,0.6761487964989059,0.50718491629718,0.6334092302219351,0.7554744525547445,0.5886681350448737,0.4900287557801191
549,pfedme,0,sst2,3,16.0,0.05,,0.05,,0.6114409722222223,0.1875,0.3140898979780525,0.49440968029552634,0.15789473684210528,0.2890400676701056,0.6533766847848892,0.3341500461101532,0.25357320970281594,0.5839362895980741,0.54375,0.1875,0.3122498999199199,0.4830792805057511,0.1843137254901961,0.29532647327457473,0.6649688822527727,0.27508341521024704,0.2811592968590081,0.5993623804463337,0.4939114083261024,0.6614961028732478,0.6131386861313869,0.5445063532225404,0.6091143483445592
550,pfedme,0,sst2,1,16.0,0.1,,0.9,,0.4265798611111111,0.0,0.3538556296068441,0.33035269556686353,0.0,0.29060055600119356,1.021310071758926,0.21177105605602264,0.5276335869361386,0.5277851465512982,0.6265625,0.25,0.3028550666676224,0.4238915429478123,0.23809523809523817,0.2206949703369332,0.6572327196598053,0.18378818035125732,0.4668890311542225,0.4789644012944983,0.3668565544141773,0.948512278577592,0.5036496350364964,0.3516346705352941,0.86988765001297
551,pfedme,0,sst2,1,16.0,0.1,,0.2,,0.5532711038961039,0.0,0.3862455655997405,0.4524143520134475,0.0,0.35614930098577,0.8139589213579892,0.2420239299535751,0.5015454661725498,0.5909744624077837,0.5727777777777778,0.125,0.3631322710752878,0.481212754107491,0.1111111111111111,0.35790526028441916,0.7138189628720284,0.20936675369739532,0.46356612109697626,0.534504391468005,0.43094266161989786,0.8238074739686817,0.5409836065573771,0.4683254698677477,0.7819896782519388
552,pfedme,0,sst2,1,16.0,0.1,,0.1,,0.5015104166666666,0.0,0.3973113817811943,0.4116490534692597,0.0,0.3695332963838477,0.6955497507750987,0.4828879833221435,0.15830834314418615,0.4925226167455762,0.4802083333333333,0.0625,0.3604964386671062,0.3847944199142532,0.058823529411764705,0.33493117650125653,0.6926207390924295,0.45127252489328384,0.17066990906890375,0.526813880126183,0.427412235880854,0.689888449340714,0.5583941605839416,0.44654030698231,0.6639815640710566
553,pfedme,0,sst2,1,16.0,0.1,,0.05,,0.49447916666666664,0.0,0.404492606438232,0.4031421103828013,0.0,0.37607897930827,0.7019908913721641,0.5008130073547363,0.1509993672671236,0.4868294565215821,0.4739583333333333,0.0625,0.3670822100815202,0.3781767728554298,0.058823529411764705,0.34060459160669115,0.7028878460327783,0.48250922560691833,0.156863227301905,0.5215562565720294,0.41965961777305416,0.6947920287319789,0.5547445255474452,0.44267598753190207,0.67443935801513
554,pfedme,0,sst2,1,16.0,0.01,,0.9,,0.5406770833333333,0.125,0.3406718200174371,0.40574037631292903,0.1111111111111111,0.2888757597875232,0.6942111239582299,0.4494097232818603,0.17700367615409174,0.518804748203662,0.5354166666666667,0.1875,0.3071839500473074,0.4651916221033868,0.1843137254901961,0.29546673688964536,0.6931540342668692,0.413313202559948,0.20096457492940037,0.5494155154091392,0.41053132807560777,0.6907992674301079,0.5912408759124088,0.5079407210794072,0.6593244010514586
555,pfedme,0,sst2,1,16.0,0.01,,0.2,,0.5275520833333334,0.0,0.397806073063865,0.4204554014123647,0.0,0.3686410005376935,0.6951836663981279,0.5553559064865112,0.10729591099589704,0.4850272684641558,0.4802083333333333,0.0625,0.3753600701881683,0.4297896760812362,0.058823529411764705,0.3884544791124728,0.6968269189198812,0.5360292494297028,0.11668945065800672,0.5430393198724761,0.43014717436002486,0.691070143271962,0.5620437956204379,0.5029538307153256,0.6775107681751251
556,pfedme,0,sst2,1,16.0,0.01,,0.1,,0.5291145833333333,0.0,0.4009351826976854,0.4328043295428081,0.0,0.3803270990306384,0.6972988968094189,0.5565662980079651,0.1090245889763967,0.48545198941631895,0.4802083333333333,0.0625,0.3753600701881683,0.4297896760812362,0.058823529411764705,0.3884544791124728,0.7023103778560957,0.543837383389473,0.11339450422318738,0.5441020191285866,0.438169027166442,0.6931450627942141,0.5620437956204379,0.5029538307153256,0.6820246085633327
557,pfedme,0,sst2,1,16.0,0.01,,0.05,,0.5306770833333333,0.0,0.4014273003865827,0.4333741301126087,0.0,0.3802715454979376,0.6984038485089938,0.5559149980545044,0.1108461627182886,0.48382781178473994,0.4802083333333333,0.0625,0.3753600701881683,0.4297896760812362,0.058823529411764705,0.3884544791124728,0.7050628324349721,0.5461874902248383,0.11282104914227616,0.5451647183846972,0.43855656421710343,0.6942377084119921,0.5620437956204379,0.5029538307153256,0.6841101720385308
558,pfedme,0,sst2,1,16.0,0.5,,0.9,,0.4997395833333333,0.0,0.3770971991868258,0.36045964289133064,0.0,0.3181145329312217,1.7927625205833464,0.02743116207420826,1.32262834379759,0.5158621789340453,0.5645833333333333,0.0,0.3976329704220547,0.4121547125349069,0.0,0.3394747937299189,1.5493856586515904,0.025898639112710953,1.367368034014932,0.46267087276551,0.32294263440051174,1.919075543946194,0.4562043795620438,0.32250368884456426,1.957762160440431
559,pfedme,0,sst2,1,16.0,0.5,,0.2,,0.3971130952380952,0.0,0.3065810646918816,0.3002808886490739,0.0,0.2229988111477109,1.0639479729533197,0.43538373708724976,0.5067884374200116,0.4922855104847711,0.471875,0.0625,0.26606581070291613,0.3267854150207091,0.058823529411764705,0.15833456341262972,0.9995960106452306,0.5662093758583069,0.5353011420858227,0.43149946062567424,0.3144363781743221,1.0245994402109742,0.4087591240875912,0.3109671843033801,1.0506144057225135
560,pfedme,0,sst2,1,16.0,0.5,,0.1,,0.5579166666666666,0.0625,0.3713477237636504,0.46909817142797666,0.058823529411764705,0.37029100464651904,1.1193591898338249,0.061155226081609726,0.8718342326658548,0.4980832139930212,0.465625,0.0,0.37925966121511,0.40237162871771914,0.0,0.3588810424805678,1.1420486878293254,0.06209655571728945,0.7309388862427811,0.5383806519453207,0.4489624780348462,1.1899131959584297,0.572992700729927,0.4837614683305392,0.9609548120222388
